Indicator,Sim_ID,L1_Budget_Pct,L1_Label,Target_Percentile,V2_MAE_Acc
Height,6,0.6,25C_x_9K,20%,44.0
Height,6,0.6,25C_x_9K,30%,48.75
Height,6,0.6,25C_x_9K,40%,51.0
Height,6,0.6,25C_x_9K,50%,60.0
Height,6,0.6,25C_x_9K,60%,70.66666666666666
Height,6,0.6,25C_x_9K,70%,78.88888888888889
Height,6,0.6,25C_x_9K,80%,83.0
Height,6,0.6,25C_x_9K,90%,90.0
Height,6,0.7,25C_x_10K,10%,30.0
Height,6,0.7,25C_x_10K,100%,100.0
Height,6,0.7,25C_x_10K,20%,38.0
Height,6,0.7,25C_x_10K,30%,47.5
Height,6,0.7,25C_x_10K,40%,57.0
Height,6,0.7,25C_x_10K,50%,60.0
Height,6,0.7,25C_x_10K,60%,68.66666666666666
Height,6,0.7,25C_x_10K,70%,77.22222222222223
Height,6,0.7,25C_x_10K,80%,83.0
Height,6,0.7,25C_x_10K,90%,90.0
Height,6,0.8,25C_x_12K,10%,45.0
Height,6,0.8,25C_x_12K,100%,100.0
Height,6,0.8,25C_x_12K,20%,38.0
Height,6,0.8,25C_x_12K,30%,52.5
Height,6,0.8,25C_x_12K,40%,58.0
Height,6,0.8,25C_x_12K,50%,62.5
Height,6,0.8,25C_x_12K,60%,70.66666666666666
Height,6,0.8,25C_x_12K,70%,78.33333333333334
Height,6,0.8,25C_x_12K,80%,84.0
Height,6,0.8,25C_x_12K,90%,91.36363636363636
Height,6,0.9,25C_x_14K,10%,40.0
Height,6,0.9,25C_x_14K,100%,100.0
Height,6,0.9,25C_x_14K,20%,40.0
Height,6,0.9,25C_x_14K,30%,51.25
Height,6,0.9,25C_x_14K,40%,61.0
Height,6,0.9,25C_x_14K,50%,64.16666666666666
Height,6,0.9,25C_x_14K,60%,71.33333333333333
Height,6,0.9,25C_x_14K,70%,80.0
Height,6,0.9,25C_x_14K,80%,85.0
Height,6,0.9,25C_x_14K,90%,90.9090909090909
Height,6,1.0,25C_x_15K,10%,40.0
Height,6,1.0,25C_x_15K,100%,100.0
Height,6,1.0,25C_x_15K,20%,44.0
Height,6,1.0,25C_x_15K,30%,53.75
Height,6,1.0,25C_x_15K,40%,59.0
Height,6,1.0,25C_x_15K,50%,65.0
Height,6,1.0,25C_x_15K,60%,72.0
Height,6,1.0,25C_x_15K,70%,80.55555555555557
Height,6,1.0,25C_x_15K,80%,85.5
Height,6,1.0,25C_x_15K,90%,90.9090909090909
Height,7,0.1,25C_x_2K,10%,5.0
Height,7,0.1,25C_x_2K,100%,100.0
Height,7,0.1,25C_x_2K,20%,24.0
Height,7,0.1,25C_x_2K,30%,40.0
Height,7,0.1,25C_x_2K,40%,43.0
Height,7,0.1,25C_x_2K,50%,52.5
Height,7,0.1,25C_x_2K,60%,60.0
Height,7,0.1,25C_x_2K,70%,73.33333333333333
Height,7,0.1,25C_x_2K,80%,78.5
Height,7,0.1,25C_x_2K,90%,87.27272727272728
Height,7,0.2,25C_x_3K,10%,15.0
Height,7,0.2,25C_x_3K,100%,100.0
Height,7,0.2,25C_x_3K,20%,34.0
Height,7,0.2,25C_x_3K,30%,42.5
Height,7,0.2,25C_x_3K,40%,46.0
Height,7,0.2,25C_x_3K,50%,50.0
Height,7,0.2,25C_x_3K,60%,66.0
Height,7,0.2,25C_x_3K,70%,74.44444444444444
Height,7,0.2,25C_x_3K,80%,82.0
Height,7,0.2,25C_x_3K,90%,89.54545454545453
Height,7,0.3,25C_x_4K,10%,10.0
Height,7,0.3,25C_x_4K,100%,100.0
Height,7,0.3,25C_x_4K,20%,34.0
Height,7,0.3,25C_x_4K,30%,43.75
Height,7,0.3,25C_x_4K,40%,50.0
Height,7,0.3,25C_x_4K,50%,55.0
Height,7,0.3,25C_x_4K,60%,63.33333333333333
Height,7,0.3,25C_x_4K,70%,75.0
Height,7,0.3,25C_x_4K,80%,83.0
Height,7,0.3,25C_x_4K,90%,88.63636363636364
Height,7,0.4,25C_x_6K,10%,20.0
Height,7,0.4,25C_x_6K,100%,100.0
Height,7,0.4,25C_x_6K,20%,28.0
Height,7,0.4,25C_x_6K,30%,46.25
Height,7,0.4,25C_x_6K,40%,50.0
Height,7,0.4,25C_x_6K,50%,54.166666666666664
Height,7,0.4,25C_x_6K,60%,63.333333333333336
Height,7,0.4,25C_x_6K,70%,74.44444444444444
Height,7,0.4,25C_x_6K,80%,81.5
Height,7,0.4,25C_x_6K,90%,89.54545454545453
Height,7,0.5,25C_x_8K,10%,30.0
Height,7,0.5,25C_x_8K,100%,100.0
Height,7,0.5,25C_x_8K,20%,36.0
Height,7,0.5,25C_x_8K,30%,46.25
Height,7,0.5,25C_x_8K,40%,54.0
Height,7,0.5,25C_x_8K,50%,55.833333333333336
Height,7,0.5,25C_x_8K,60%,66.0
Height,7,0.5,25C_x_8K,70%,76.11111111111111
Height,7,0.5,25C_x_8K,80%,81.5
Height,7,0.5,25C_x_8K,90%,89.0909090909091
Height,7,0.6,25C_x_9K,10%,35.0
Height,7,0.6,25C_x_9K,100%,100.0
Height,7,0.6,25C_x_9K,20%,36.0
Height,7,0.6,25C_x_9K,30%,50.0
Height,7,0.6,25C_x_9K,40%,56.0
Height,7,0.6,25C_x_9K,50%,60.0
Height,7,0.6,25C_x_9K,60%,68.0
Height,7,0.6,25C_x_9K,70%,77.22222222222223
Height,7,0.6,25C_x_9K,80%,81.5
Height,7,0.6,25C_x_9K,90%,88.63636363636364
Height,7,0.7,25C_x_10K,10%,30.0
Height,7,0.7,25C_x_10K,100%,100.0
Height,7,0.7,25C_x_10K,20%,34.0
Height,7,0.7,25C_x_10K,30%,47.5
Height,7,0.7,25C_x_10K,40%,59.0
Height,7,0.7,25C_x_10K,50%,61.666666666666664
Height,7,0.7,25C_x_10K,60%,68.66666666666666
Height,7,0.7,25C_x_10K,70%,76.11111111111111
Height,7,0.7,25C_x_10K,80%,82.0
Height,7,0.7,25C_x_10K,90%,88.63636363636364
Height,7,0.8,25C_x_12K,10%,35.0
Height,7,0.8,25C_x_12K,100%,100.0
Height,7,0.8,25C_x_12K,20%,42.0
Height,7,0.8,25C_x_12K,30%,48.75
Height,7,0.8,25C_x_12K,40%,57.0
Height,7,0.8,25C_x_12K,50%,61.66666666666667
Height,7,0.8,25C_x_12K,60%,71.33333333333333
Height,7,0.8,25C_x_12K,70%,78.88888888888889
Height,7,0.8,25C_x_12K,80%,83.0
Height,7,0.8,25C_x_12K,90%,90.0
Height,7,0.9,25C_x_14K,10%,40.0
Height,7,0.9,25C_x_14K,100%,100.0
Height,7,0.9,25C_x_14K,20%,44.0
Height,7,0.9,25C_x_14K,30%,53.75
Height,7,0.9,25C_x_14K,40%,63.0
Height,7,0.9,25C_x_14K,50%,65.0
Height,7,0.9,25C_x_14K,60%,72.66666666666666
Height,7,0.9,25C_x_14K,70%,80.00000000000001
Height,7,0.9,25C_x_14K,80%,85.0
Height,7,0.9,25C_x_14K,90%,89.54545454545453
Height,7,1.0,25C_x_15K,10%,40.0
Height,7,1.0,25C_x_15K,100%,100.0
Height,7,1.0,25C_x_15K,20%,44.0
Height,7,1.0,25C_x_15K,30%,53.75
Height,7,1.0,25C_x_15K,40%,59.0
Height,7,1.0,25C_x_15K,50%,65.0
Height,7,1.0,25C_x_15K,60%,72.0
Height,7,1.0,25C_x_15K,70%,80.55555555555557
Height,7,1.0,25C_x_15K,80%,85.5
Height,7,1.0,25C_x_15K,90%,90.9090909090909
Height,8,0.1,25C_x_2K,10%,10.0
Height,8,0.1,25C_x_2K,100%,100.0
Height,8,0.1,25C_x_2K,20%,20.0
Height,8,0.1,25C_x_2K,30%,37.5
Height,8,0.1,25C_x_2K,40%,43.0
Height,8,0.1,25C_x_2K,50%,49.16666666666667
Height,8,0.1,25C_x_2K,60%,62.0
Height,8,0.1,25C_x_2K,70%,72.22222222222221
Height,8,0.1,25C_x_2K,80%,82.0
Height,8,0.1,25C_x_2K,90%,89.54545454545453
Height,8,0.2,25C_x_3K,10%,15.0
Height,8,0.2,25C_x_3K,100%,100.0
Height,8,0.2,25C_x_3K,20%,24.0
Height,8,0.2,25C_x_3K,30%,42.5
Height,8,0.2,25C_x_3K,40%,51.0
Height,8,0.2,25C_x_3K,50%,56.666666666666664
Height,8,0.2,25C_x_3K,60%,65.33333333333333
Height,8,0.2,25C_x_3K,70%,74.44444444444444
Height,8,0.2,25C_x_3K,80%,83.0
Height,8,0.2,25C_x_3K,90%,90.0
Height,8,0.3,25C_x_4K,10%,15.0
Height,8,0.3,25C_x_4K,100%,100.0
Height,8,0.3,25C_x_4K,20%,26.0
Height,8,0.3,25C_x_4K,30%,45.0
Height,8,0.3,25C_x_4K,40%,48.0
Height,8,0.3,25C_x_4K,50%,56.666666666666664
Height,8,0.3,25C_x_4K,60%,68.0
Height,8,0.3,25C_x_4K,70%,75.55555555555556
Height,8,0.3,25C_x_4K,80%,81.5
Height,8,0.3,25C_x_4K,90%,88.63636363636364
Height,8,0.4,25C_x_6K,10%,15.0
Height,8,0.4,25C_x_6K,100%,100.0
Height,8,0.4,25C_x_6K,20%,24.0
Height,8,0.4,25C_x_6K,30%,47.5
Height,8,0.4,25C_x_6K,40%,55.0
Height,8,0.4,25C_x_6K,50%,56.666666666666664
Height,8,0.4,25C_x_6K,60%,67.33333333333333
Height,8,0.4,25C_x_6K,70%,77.77777777777779
Height,8,0.4,25C_x_6K,80%,83.0
Height,8,0.4,25C_x_6K,90%,89.0909090909091
Height,8,0.5,25C_x_8K,10%,25.0
Height,8,0.5,25C_x_8K,100%,100.0
Height,8,0.5,25C_x_8K,20%,36.0
Height,8,0.5,25C_x_8K,30%,43.75
Height,8,0.5,25C_x_8K,40%,55.0
Height,8,0.5,25C_x_8K,50%,60.0
Height,8,0.5,25C_x_8K,60%,70.66666666666666
Height,8,0.5,25C_x_8K,70%,78.33333333333334
Height,8,0.5,25C_x_8K,80%,82.5
Height,8,0.5,25C_x_8K,90%,89.0909090909091
Height,8,0.6,25C_x_9K,10%,25.0
Height,8,0.6,25C_x_9K,100%,100.0
Height,8,0.6,25C_x_9K,20%,32.0
Height,8,0.6,25C_x_9K,30%,42.5
Height,8,0.6,25C_x_9K,40%,50.0
Height,8,0.6,25C_x_9K,50%,60.0
Height,8,0.6,25C_x_9K,60%,71.33333333333333
Height,8,0.6,25C_x_9K,70%,79.44444444444446
Height,8,0.6,25C_x_9K,80%,82.5
Height,8,0.6,25C_x_9K,90%,89.54545454545453
Height,8,0.7,25C_x_10K,10%,20.0
Height,8,0.7,25C_x_10K,100%,100.0
Height,8,0.7,25C_x_10K,20%,34.0
Height,8,0.7,25C_x_10K,30%,45.0
Height,8,0.7,25C_x_10K,40%,57.0
Height,8,0.7,25C_x_10K,50%,64.16666666666666
Height,8,0.7,25C_x_10K,60%,71.33333333333333
Height,8,0.7,25C_x_10K,70%,77.22222222222223
Height,8,0.7,25C_x_10K,80%,83.0
Height,8,0.7,25C_x_10K,90%,90.0
Height,8,0.8,25C_x_12K,10%,25.0
Height,8,0.8,25C_x_12K,100%,100.0
Height,8,0.8,25C_x_12K,20%,36.0
Height,8,0.8,25C_x_12K,30%,47.5
Height,8,0.8,25C_x_12K,40%,55.0
Height,8,0.8,25C_x_12K,50%,62.5
Height,8,0.8,25C_x_12K,60%,71.33333333333333
Height,8,0.8,25C_x_12K,70%,79.44444444444444
Height,8,0.8,25C_x_12K,80%,84.0
Height,8,0.8,25C_x_12K,90%,90.0
Height,8,0.9,25C_x_14K,10%,30.0
Height,8,0.9,25C_x_14K,100%,100.0
Height,8,0.9,25C_x_14K,20%,42.0
Height,8,0.9,25C_x_14K,30%,53.75
Height,8,0.9,25C_x_14K,40%,60.0
Height,8,0.9,25C_x_14K,50%,62.5
Height,8,0.9,25C_x_14K,60%,70.66666666666666
Height,8,0.9,25C_x_14K,70%,80.0
Height,8,0.9,25C_x_14K,80%,85.5
Height,8,0.9,25C_x_14K,90%,90.0
Height,8,1.0,25C_x_15K,10%,40.0
Height,8,1.0,25C_x_15K,100%,100.0
Height,8,1.0,25C_x_15K,20%,44.0
Height,8,1.0,25C_x_15K,30%,53.75
Height,8,1.0,25C_x_15K,40%,59.0
Height,8,1.0,25C_x_15K,50%,65.0
Height,8,1.0,25C_x_15K,60%,72.0
Height,8,1.0,25C_x_15K,70%,80.55555555555557
Height,8,1.0,25C_x_15K,80%,85.5
Height,8,1.0,25C_x_15K,90%,90.9090909090909
Height,9,0.1,25C_x_2K,10%,15.0
Height,9,0.1,25C_x_2K,100%,100.0
Height,9,0.1,25C_x_2K,20%,36.0
Height,9,0.1,25C_x_2K,30%,40.0
Height,9,0.1,25C_x_2K,40%,42.0
Height,9,0.1,25C_x_2K,50%,50.0
Height,9,0.1,25C_x_2K,60%,62.0
Height,9,0.1,25C_x_2K,70%,75.55555555555556
Height,9,0.1,25C_x_2K,80%,80.5
