Indicator,L1_Budget_Pct,L1_C,L1_K,L1_Label,L2_Budget_Pct,L2_C,L2_K,L2_Label,V1_MAE_Acc,V2_MAE_Acc,V3_MAE_Acc,Scenario
Height,20%,10,3,10C x 3K,90%,9,3,9C x 3K,100.0,0.0,100.0,Custom_Simulation
Height,20%,10,3,10C x 3K,90%,9,3,9C x 3K,100.0,0.0,100.0,Custom_Simulation
Height,20%,10,3,10C x 3K,90%,9,3,9C x 3K,100.0,0.0,100.0,Custom_Simulation
Height,20%,10,3,10C x 3K,90%,9,3,9C x 3K,100.0,0.0,100.0,Custom_Simulation
Height,20%,10,3,10C x 3K,100%,10,3,10C x 3K,100.0,0.0,100.0,Custom_Simulation
Height,20%,10,3,10C x 3K,100%,10,3,10C x 3K,100.0,0.0,100.0,Custom_Simulation
Height,20%,10,3,10C x 3K,100%,10,3,10C x 3K,100.0,0.0,100.0,Custom_Simulation
Height,20%,10,3,10C x 3K,100%,10,3,10C x 3K,100.0,0.0,100.0,Custom_Simulation
Height,20%,10,3,10C x 3K,100%,10,3,10C x 3K,100.0,0.0,100.0,Custom_Simulation
Height,20%,10,3,10C x 3K,100%,10,3,10C x 3K,100.0,0.0,100.0,Custom_Simulation
Height,20%,6,5,6C x 5K,10%,3,1,3C x 1K,100.0,100.0,100.0,Custom_Simulation
Height,20%,6,5,6C x 5K,10%,2,2,2C x 2K,100.0,100.0,100.0,Custom_Simulation
Height,20%,6,5,6C x 5K,10%,1,3,1C x 3K,100.0,100.0,100.0,Custom_Simulation
Height,20%,6,5,6C x 5K,10%,1,3,1C x 3K,100.0,100.0,100.0,Custom_Simulation
Height,20%,6,5,6C x 5K,10%,1,3,1C x 3K,100.0,100.0,100.0,Custom_Simulation
Height,20%,6,5,6C x 5K,10%,1,3,1C x 3K,100.0,100.0,100.0,Custom_Simulation
Height,20%,6,5,6C x 5K,20%,6,1,6C x 1K,100.0,100.0,100.0,Custom_Simulation
Height,20%,6,5,6C x 5K,20%,3,2,3C x 2K,100.0,100.0,100.0,Custom_Simulation
Height,20%,6,5,6C x 5K,20%,2,3,2C x 3K,100.0,100.0,100.0,Custom_Simulation
Height,20%,6,5,6C x 5K,20%,2,4,2C x 4K,100.0,100.0,100.0,Custom_Simulation
Height,20%,6,5,6C x 5K,20%,1,5,1C x 5K,100.0,100.0,100.0,Custom_Simulation
Height,20%,6,5,6C x 5K,20%,1,5,1C x 5K,100.0,100.0,100.0,Custom_Simulation
Height,20%,6,5,6C x 5K,30%,4,2,4C x 2K,100.0,100.0,100.0,Custom_Simulation
Height,20%,6,5,6C x 5K,30%,3,3,3C x 3K,100.0,100.0,100.0,Custom_Simulation
Height,20%,6,5,6C x 5K,30%,2,4,2C x 4K,100.0,100.0,100.0,Custom_Simulation
Height,20%,6,5,6C x 5K,30%,2,5,2C x 5K,100.0,100.0,100.0,Custom_Simulation
Height,20%,6,5,6C x 5K,30%,2,5,2C x 5K,100.0,100.0,100.0,Custom_Simulation
Height,20%,6,5,6C x 5K,30%,2,5,2C x 5K,100.0,100.0,100.0,Custom_Simulation
Height,20%,6,5,6C x 5K,40%,6,2,6C x 2K,100.0,100.0,100.0,Custom_Simulation
Height,20%,6,5,6C x 5K,40%,4,3,4C x 3K,100.0,100.0,100.0,Custom_Simulation
Height,20%,6,5,6C x 5K,40%,3,4,3C x 4K,100.0,100.0,100.0,Custom_Simulation
Height,20%,6,5,6C x 5K,40%,2,5,2C x 5K,100.0,100.0,100.0,Custom_Simulation
Height,20%,6,5,6C x 5K,40%,2,5,2C x 5K,100.0,100.0,100.0,Custom_Simulation
Height,20%,6,5,6C x 5K,40%,2,5,2C x 5K,100.0,100.0,100.0,Custom_Simulation
Height,20%,6,5,6C x 5K,50%,5,3,5C x 3K,100.0,100.0,100.0,Custom_Simulation
Height,20%,6,5,6C x 5K,50%,4,4,4C x 4K,100.0,100.0,100.0,Custom_Simulation
Height,20%,6,5,6C x 5K,50%,3,5,3C x 5K,100.0,100.0,100.0,Custom_Simulation
Height,20%,6,5,6C x 5K,50%,3,5,3C x 5K,100.0,100.0,100.0,Custom_Simulation
Height,20%,6,5,6C x 5K,50%,3,5,3C x 5K,100.0,100.0,100.0,Custom_Simulation
Height,20%,6,5,6C x 5K,50%,3,5,3C x 5K,100.0,100.0,100.0,Custom_Simulation
Height,20%,6,5,6C x 5K,60%,6,3,6C x 3K,100.0,100.0,100.0,Custom_Simulation
Height,20%,6,5,6C x 5K,60%,4,4,4C x 4K,100.0,100.0,100.0,Custom_Simulation
Height,20%,6,5,6C x 5K,60%,4,5,4C x 5K,100.0,100.0,100.0,Custom_Simulation
Height,20%,6,5,6C x 5K,60%,4,5,4C x 5K,100.0,100.0,100.0,Custom_Simulation
Height,20%,6,5,6C x 5K,60%,4,5,4C x 5K,100.0,100.0,100.0,Custom_Simulation
Height,20%,6,5,6C x 5K,60%,4,5,4C x 5K,100.0,100.0,100.0,Custom_Simulation
Height,20%,6,5,6C x 5K,70%,5,4,5C x 4K,100.0,100.0,100.0,Custom_Simulation
Height,20%,6,5,6C x 5K,70%,4,5,4C x 5K,100.0,100.0,100.0,Custom_Simulation
Height,20%,6,5,6C x 5K,70%,4,5,4C x 5K,100.0,100.0,100.0,Custom_Simulation
Height,20%,6,5,6C x 5K,70%,4,5,4C x 5K,100.0,100.0,100.0,Custom_Simulation
Height,20%,6,5,6C x 5K,70%,4,5,4C x 5K,100.0,100.0,100.0,Custom_Simulation
Height,20%,6,5,6C x 5K,70%,4,5,4C x 5K,100.0,100.0,100.0,Custom_Simulation
Height,20%,6,5,6C x 5K,80%,6,4,6C x 4K,100.0,100.0,100.0,Custom_Simulation
Height,20%,6,5,6C x 5K,80%,5,5,5C x 5K,100.0,100.0,100.0,Custom_Simulation
Height,20%,6,5,6C x 5K,80%,5,5,5C x 5K,100.0,100.0,100.0,Custom_Simulation
Height,20%,6,5,6C x 5K,80%,5,5,5C x 5K,100.0,100.0,100.0,Custom_Simulation
Height,20%,6,5,6C x 5K,80%,5,5,5C x 5K,100.0,100.0,100.0,Custom_Simulation
Height,20%,6,5,6C x 5K,80%,5,5,5C x 5K,100.0,100.0,100.0,Custom_Simulation
Height,20%,6,5,6C x 5K,90%,5,5,5C x 5K,100.0,100.0,100.0,Custom_Simulation
Height,20%,6,5,6C x 5K,90%,5,5,5C x 5K,100.0,100.0,100.0,Custom_Simulation
Height,20%,6,5,6C x 5K,90%,5,5,5C x 5K,100.0,100.0,100.0,Custom_Simulation
Height,20%,6,5,6C x 5K,90%,5,5,5C x 5K,100.0,100.0,100.0,Custom_Simulation
Height,20%,6,5,6C x 5K,90%,5,5,5C x 5K,100.0,100.0,100.0,Custom_Simulation
Height,20%,6,5,6C x 5K,90%,5,5,5C x 5K,100.0,100.0,100.0,Custom_Simulation
Height,20%,6,5,6C x 5K,100%,6,5,6C x 5K,100.0,100.0,100.0,Custom_Simulation
Height,20%,6,5,6C x 5K,100%,6,5,6C x 5K,100.0,100.0,100.0,Custom_Simulation
Height,20%,6,5,6C x 5K,100%,6,5,6C x 5K,100.0,100.0,100.0,Custom_Simulation
Height,20%,6,5,6C x 5K,100%,6,5,6C x 5K,100.0,100.0,100.0,Custom_Simulation
Height,20%,6,5,6C x 5K,100%,6,5,6C x 5K,100.0,100.0,100.0,Custom_Simulation
Height,20%,6,5,6C x 5K,100%,6,5,6C x 5K,100.0,100.0,100.0,Custom_Simulation
Height,20%,4,7,4C x 7K,10%,2,1,2C x 1K,100.0,0.0,100.0,Custom_Simulation
Height,20%,4,7,4C x 7K,10%,1,2,1C x 2K,100.0,0.0,100.0,Custom_Simulation
Height,20%,4,7,4C x 7K,10%,1,2,1C x 2K,100.0,0.0,100.0,Custom_Simulation
Height,20%,4,7,4C x 7K,10%,1,2,1C x 2K,100.0,0.0,100.0,Custom_Simulation
Height,20%,4,7,4C x 7K,10%,1,2,1C x 2K,100.0,0.0,100.0,Custom_Simulation
Height,20%,4,7,4C x 7K,10%,1,2,1C x 2K,100.0,0.0,100.0,Custom_Simulation
Height,20%,4,7,4C x 7K,20%,2,2,2C x 2K,100.0,0.0,100.0,Custom_Simulation
Height,20%,4,7,4C x 7K,20%,2,3,2C x 3K,100.0,0.0,100.0,Custom_Simulation
Height,20%,4,7,4C x 7K,20%,1,4,1C x 4K,100.0,0.0,100.0,Custom_Simulation
Height,20%,4,7,4C x 7K,20%,1,5,1C x 5K,100.0,0.0,100.0,Custom_Simulation
Height,20%,4,7,4C x 7K,20%,1,5,1C x 5K,100.0,0.0,100.0,Custom_Simulation
Height,20%,4,7,4C x 7K,20%,1,5,1C x 5K,100.0,0.0,100.0,Custom_Simulation
Height,20%,4,7,4C x 7K,30%,4,2,4C x 2K,100.0,0.0,100.0,Custom_Simulation
Height,20%,4,7,4C x 7K,30%,3,3,3C x 3K,100.0,0.0,100.0,Custom_Simulation
Height,20%,4,7,4C x 7K,30%,2,4,2C x 4K,100.0,0.0,100.0,Custom_Simulation
Height,20%,4,7,4C x 7K,30%,2,5,2C x 5K,100.0,0.0,100.0,Custom_Simulation
Height,20%,4,7,4C x 7K,30%,1,6,1C x 6K,100.0,0.0,100.0,Custom_Simulation
Height,20%,4,7,4C x 7K,30%,1,7,1C x 7K,100.0,0.0,100.0,Custom_Simulation
Height,20%,4,7,4C x 7K,40%,4,3,4C x 3K,100.0,0.0,100.0,Custom_Simulation
Height,20%,4,7,4C x 7K,40%,3,4,3C x 4K,100.0,0.0,100.0,Custom_Simulation
Height,20%,4,7,4C x 7K,40%,2,5,2C x 5K,100.0,0.0,100.0,Custom_Simulation
Height,20%,4,7,4C x 7K,40%,2,6,2C x 6K,100.0,0.0,100.0,Custom_Simulation
Height,20%,4,7,4C x 7K,40%,2,7,2C x 7K,100.0,0.0,100.0,Custom_Simulation
Height,20%,4,7,4C x 7K,40%,2,7,2C x 7K,100.0,0.0,100.0,Custom_Simulation
Height,20%,4,7,4C x 7K,50%,4,4,4C x 4K,100.0,0.0,100.0,Custom_Simulation
Height,20%,4,7,4C x 7K,50%,3,5,3C x 5K,100.0,0.0,100.0,Custom_Simulation
Height,20%,4,7,4C x 7K,50%,2,6,2C x 6K,100.0,0.0,100.0,Custom_Simulation
Height,20%,4,7,4C x 7K,50%,2,7,2C x 7K,100.0,0.0,100.0,Custom_Simulation
Height,20%,4,7,4C x 7K,50%,2,7,2C x 7K,100.0,0.0,100.0,Custom_Simulation
Height,20%,4,7,4C x 7K,50%,2,7,2C x 7K,100.0,0.0,100.0,Custom_Simulation
Height,20%,4,7,4C x 7K,60%,4,4,4C x 4K,100.0,0.0,100.0,Custom_Simulation
Height,20%,4,7,4C x 7K,60%,3,5,3C x 5K,100.0,0.0,100.0,Custom_Simulation
Height,20%,4,7,4C x 7K,60%,3,6,3C x 6K,100.0,0.0,100.0,Custom_Simulation
Height,20%,4,7,4C x 7K,60%,2,7,2C x 7K,100.0,0.0,100.0,Custom_Simulation
Height,20%,4,7,4C x 7K,60%,2,7,2C x 7K,100.0,0.0,100.0,Custom_Simulation
Height,20%,4,7,4C x 7K,60%,2,7,2C x 7K,100.0,0.0,100.0,Custom_Simulation
Height,20%,4,7,4C x 7K,70%,4,5,4C x 5K,100.0,0.0,100.0,Custom_Simulation
Height,20%,4,7,4C x 7K,70%,3,6,3C x 6K,100.0,0.0,100.0,Custom_Simulation
Height,20%,4,7,4C x 7K,70%,3,7,3C x 7K,100.0,0.0,100.0,Custom_Simulation
Height,20%,4,7,4C x 7K,70%,3,7,3C x 7K,100.0,0.0,100.0,Custom_Simulation
Height,20%,4,7,4C x 7K,70%,3,7,3C x 7K,100.0,0.0,100.0,Custom_Simulation
Height,20%,4,7,4C x 7K,70%,3,7,3C x 7K,100.0,0.0,100.0,Custom_Simulation
Height,20%,4,7,4C x 7K,80%,4,5,4C x 5K,100.0,0.0,100.0,Custom_Simulation
Height,20%,4,7,4C x 7K,80%,4,6,4C x 6K,100.0,0.0,100.0,Custom_Simulation
Height,20%,4,7,4C x 7K,80%,3,7,3C x 7K,100.0,0.0,100.0,Custom_Simulation
Height,20%,4,7,4C x 7K,80%,3,7,3C x 7K,100.0,0.0,100.0,Custom_Simulation
Height,20%,4,7,4C x 7K,80%,3,7,3C x 7K,100.0,0.0,100.0,Custom_Simulation
Height,20%,4,7,4C x 7K,80%,3,7,3C x 7K,100.0,0.0,100.0,Custom_Simulation
Height,20%,4,7,4C x 7K,90%,4,6,4C x 6K,100.0,0.0,100.0,Custom_Simulation
Height,20%,4,7,4C x 7K,90%,4,7,4C x 7K,100.0,0.0,100.0,Custom_Simulation
Height,20%,4,7,4C x 7K,90%,4,7,4C x 7K,100.0,0.0,100.0,Custom_Simulation
Height,20%,4,7,4C x 7K,90%,4,7,4C x 7K,100.0,0.0,100.0,Custom_Simulation
Height,20%,4,7,4C x 7K,90%,4,7,4C x 7K,100.0,0.0,100.0,Custom_Simulation
Height,20%,4,7,4C x 7K,90%,4,7,4C x 7K,100.0,0.0,100.0,Custom_Simulation
Height,20%,4,7,4C x 7K,100%,4,7,4C x 7K,100.0,0.0,100.0,Custom_Simulation
Height,20%,4,7,4C x 7K,100%,4,7,4C x 7K,100.0,0.0,100.0,Custom_Simulation
Height,20%,4,7,4C x 7K,100%,4,7,4C x 7K,100.0,0.0,100.0,Custom_Simulation
Height,20%,4,7,4C x 7K,100%,4,7,4C x 7K,100.0,0.0,100.0,Custom_Simulation
Height,20%,4,7,4C x 7K,100%,4,7,4C x 7K,100.0,0.0,100.0,Custom_Simulation
Height,20%,4,7,4C x 7K,100%,4,7,4C x 7K,100.0,0.0,100.0,Custom_Simulation
Height,20%,3,11,3C x 11K,10%,3,1,3C x 1K,100.0,0.0,100.0,Custom_Simulation
Height,20%,3,11,3C x 11K,10%,2,2,2C x 2K,100.0,0.0,100.0,Custom_Simulation
Height,20%,3,11,3C x 11K,10%,1,3,1C x 3K,100.0,0.0,100.0,Custom_Simulation
Height,20%,3,11,3C x 11K,10%,1,3,1C x 3K,100.0,0.0,100.0,Custom_Simulation
Height,20%,3,11,3C x 11K,10%,1,3,1C x 3K,100.0,0.0,100.0,Custom_Simulation
Height,20%,3,11,3C x 11K,10%,1,3,1C x 3K,100.0,0.0,100.0,Custom_Simulation
Height,20%,3,11,3C x 11K,20%,3,2,3C x 2K,100.0,0.0,100.0,Custom_Simulation
Height,20%,3,11,3C x 11K,20%,2,3,2C x 3K,100.0,0.0,100.0,Custom_Simulation
Height,20%,3,11,3C x 11K,20%,2,4,2C x 4K,100.0,0.0,100.0,Custom_Simulation
Height,20%,3,11,3C x 11K,20%,1,5,1C x 5K,100.0,0.0,100.0,Custom_Simulation
Height,20%,3,11,3C x 11K,20%,1,6,1C x 6K,100.0,0.0,100.0,Custom_Simulation
Height,20%,3,11,3C x 11K,20%,1,6,1C x 6K,100.0,0.0,100.0,Custom_Simulation
Height,20%,3,11,3C x 11K,30%,3,3,3C x 3K,100.0,0.0,100.0,Custom_Simulation
Height,20%,3,11,3C x 11K,30%,2,4,2C x 4K,100.0,0.0,100.0,Custom_Simulation
Height,20%,3,11,3C x 11K,30%,2,5,2C x 5K,100.0,0.0,100.0,Custom_Simulation
Height,20%,3,11,3C x 11K,30%,1,7,1C x 7K,100.0,0.0,100.0,Custom_Simulation
Height,20%,3,11,3C x 11K,30%,1,8,1C x 8K,100.0,0.0,100.0,Custom_Simulation
Height,20%,3,11,3C x 11K,30%,1,9,1C x 9K,100.0,0.0,100.0,Custom_Simulation
Height,20%,3,11,3C x 11K,40%,3,4,3C x 4K,100.0,0.0,100.0,Custom_Simulation
Height,20%,3,11,3C x 11K,40%,3,5,3C x 5K,100.0,0.0,100.0,Custom_Simulation
Height,20%,3,11,3C x 11K,40%,2,7,2C x 7K,100.0,0.0,100.0,Custom_Simulation
Height,20%,3,11,3C x 11K,40%,2,8,2C x 8K,100.0,0.0,100.0,Custom_Simulation
Height,20%,3,11,3C x 11K,40%,1,10,1C x 10K,100.0,0.0,100.0,Custom_Simulation
Height,20%,3,11,3C x 11K,40%,1,11,1C x 11K,100.0,0.0,100.0,Custom_Simulation
Height,20%,3,11,3C x 11K,50%,3,5,3C x 5K,100.0,0.0,100.0,Custom_Simulation
Height,20%,3,11,3C x 11K,50%,3,6,3C x 6K,100.0,0.0,100.0,Custom_Simulation
Height,20%,3,11,3C x 11K,50%,2,7,2C x 7K,100.0,0.0,100.0,Custom_Simulation
Height,20%,3,11,3C x 11K,50%,2,9,2C x 9K,100.0,0.0,100.0,Custom_Simulation
Height,20%,3,11,3C x 11K,50%,2,10,2C x 10K,100.0,0.0,100.0,Custom_Simulation
Height,20%,3,11,3C x 11K,50%,1,11,1C x 11K,100.0,0.0,100.0,Custom_Simulation
Height,20%,3,11,3C x 11K,60%,3,6,3C x 6K,100.0,0.0,100.0,Custom_Simulation
Height,20%,3,11,3C x 11K,60%,3,7,3C x 7K,100.0,0.0,100.0,Custom_Simulation
Height,20%,3,11,3C x 11K,60%,2,8,2C x 8K,100.0,0.0,100.0,Custom_Simulation
Height,20%,3,11,3C x 11K,60%,2,9,2C x 9K,100.0,0.0,100.0,Custom_Simulation
Height,20%,3,11,3C x 11K,60%,2,10,2C x 10K,100.0,0.0,100.0,Custom_Simulation
Height,20%,3,11,3C x 11K,60%,2,11,2C x 11K,100.0,0.0,100.0,Custom_Simulation
Height,20%,3,11,3C x 11K,70%,3,7,3C x 7K,100.0,0.0,100.0,Custom_Simulation
Height,20%,3,11,3C x 11K,70%,3,8,3C x 8K,100.0,0.0,100.0,Custom_Simulation
Height,20%,3,11,3C x 11K,70%,3,9,3C x 9K,100.0,0.0,100.0,Custom_Simulation
Height,20%,3,11,3C x 11K,70%,2,10,2C x 10K,100.0,0.0,100.0,Custom_Simulation
Height,20%,3,11,3C x 11K,70%,2,11,2C x 11K,100.0,0.0,100.0,Custom_Simulation
Height,20%,3,11,3C x 11K,70%,2,11,2C x 11K,100.0,0.0,100.0,Custom_Simulation
Height,20%,3,11,3C x 11K,80%,3,8,3C x 8K,100.0,0.0,100.0,Custom_Simulation
Height,20%,3,11,3C x 11K,80%,3,9,3C x 9K,100.0,0.0,100.0,Custom_Simulation
Height,20%,3,11,3C x 11K,80%,3,10,3C x 10K,100.0,0.0,100.0,Custom_Simulation
Height,20%,3,11,3C x 11K,80%,2,11,2C x 11K,100.0,0.0,100.0,Custom_Simulation
Height,20%,3,11,3C x 11K,80%,2,11,2C x 11K,100.0,0.0,100.0,Custom_Simulation
Height,20%,3,11,3C x 11K,80%,2,11,2C x 11K,100.0,0.0,100.0,Custom_Simulation
Height,20%,3,11,3C x 11K,90%,3,9,3C x 9K,100.0,0.0,100.0,Custom_Simulation
Height,20%,3,11,3C x 11K,90%,3,10,3C x 10K,100.0,0.0,100.0,Custom_Simulation
Height,20%,3,11,3C x 11K,90%,3,11,3C x 11K,100.0,0.0,100.0,Custom_Simulation
Height,20%,3,11,3C x 11K,90%,3,11,3C x 11K,100.0,0.0,100.0,Custom_Simulation
Height,20%,3,11,3C x 11K,90%,3,11,3C x 11K,100.0,0.0,100.0,Custom_Simulation
Height,20%,3,11,3C x 11K,90%,3,11,3C x 11K,100.0,0.0,100.0,Custom_Simulation
Height,20%,3,11,3C x 11K,100%,3,11,3C x 11K,100.0,0.0,100.0,Custom_Simulation
Height,20%,3,11,3C x 11K,100%,3,11,3C x 11K,100.0,0.0,100.0,Custom_Simulation
Height,20%,3,11,3C x 11K,100%,3,11,3C x 11K,100.0,0.0,100.0,Custom_Simulation
Height,20%,3,11,3C x 11K,100%,3,11,3C x 11K,100.0,0.0,100.0,Custom_Simulation
Height,20%,3,11,3C x 11K,100%,3,11,3C x 11K,100.0,0.0,100.0,Custom_Simulation
Height,20%,3,11,3C x 11K,100%,3,11,3C x 11K,100.0,0.0,100.0,Custom_Simulation
Height,20%,2,13,2C x 13K,10%,2,1,2C x 1K,100.0,0.0,100.0,Custom_Simulation
Height,20%,2,13,2C x 13K,10%,1,2,1C x 2K,100.0,0.0,100.0,Custom_Simulation
